"2Theta","J_0_AD_","J_0_GL_","J_0_HT_"
16.844781598941992,314,617,298
16.857911881619845,296,570,327
16.871042164297698,282,606,327
16.884172446975555,307,595,305
16.89730272965341,294,564,305
16.910433012331264,338,593,317
16.923563295009117,285,602,316
16.936693577686974,288,575,320
16.94982386036483,298,587,307
16.962954143042683,305,566,331
16.976084425720536,334,583,331
16.989214708398393,335,592,329
17.00234499107625,334,581,324
17.015475273754102,311,570,348
17.028605556431955,321,596,350
17.041735839109812,318,585,323
17.05486612178767,352,555,332
17.06799640446552,318,615,335
17.081126687143378,359,594,337
17.09425696982123,330,589,354
17.107387252499088,330,545,366
17.120517535176944,347,604,344
17.133647817854797,341,595,353
17.14677810053265,328,576,346
17.159908383210507,320,519,352
17.173038665888363,327,581,355
17.186168948566216,341,601,339
17.19929923124407,343,542,367
17.212429513921926,342,592,380
17.225559796599782,338,547,370
17.238690079277635,329,596,368
17.251820361955488,319,546,361
17.264950644633345,339,620,374
17.2780809273112,345,569,376
17.291211209989054,342,556,398
17.304341492666907,331,541,387
17.317471775344764,338,573,426
17.33060205802262,370,602,434
17.343732340700473,372,607,379
17.356862623378326,344,564,409
17.369992906056183,374,560,425
17.38312318873404,316,558,416
17.396253471411892,377,613,405
17.409383754089745,386,525,430
17.422514036767602,366,591,427
17.43564431944546,372,538,436
17.44877460212331,405,631,424
17.461904884801164,345,549,407
17.47503516747902,353,589,464
17.488165450156878,392,579,443
17.50129573283473,378,549,431
17.514426015512583,408,604,433
17.52755629819044,391,586,491
17.540686580868297,361,578,451
17.55381686354615,359,566,449
17.566947146224003,386,564,422
17.58007742890186,359,549,471
17.593207711579716,366,581,412
17.60633799425757,397,582,453
17.61946827693542,398,600,480
17.632598559613278,378,636,436
17.645728842291135,409,574,490
17.658859124968988,389,567,439
17.67198940764684,410,620,464
17.685119690324697,373,585,459
17.698249973002554,406,600,440
17.711380255680407,397,595,413
17.72451053835826,407,635,444
17.737640821036116,419,607,432
17.750771103713973,397,649,422
17.763901386391826,393,592,446
17.77703166906968,379,559,423
17.790161951747535,360,614,405
17.803292234425392,388,607,447
17.816422517103245,380,578,443
17.8295527997811,378,576,415
17.842683082458954,390,562,369
17.85581336513681,358,590,441
17.868943647814667,392,591,392
17.88207393049252,322,583,382
17.895204213170373,330,563,403
17.90833449584823,335,613,362
17.921464778526087,335,619,370
17.93459506120394,324,644,379
17.947725343881793,337,601,386
17.96085562655965,303,607,392
17.973985909237506,312,576,360
17.98711619191536,320,586,355
18.00024647459321,281,618,343
18.013376757271068,322,573,357
18.026507039948925,313,575,331
18.039637322626778,323,621,323
18.05276760530463,285,574,365
18.065897887982487,295,613,346
18.079028170660344,318,577,359
18.092158453338197,324,614,351
18.10528873601605,301,556,296
18.118419018693906,301,579,355
18.131549301371763,322,601,311
18.144679584049616,302,610,353
18.15780986672747,296,577,324
18.170940149405325,310,649,295
18.184070432083182,293,589,323
18.197200714761035,275,559,310
18.210330997438888,294,606,353
18.223461280116744,259,583,317
18.2365915627946,278,581,332
18.249721845472454,283,626,319
18.262852128150307,277,587,329
18.275982410828163,263,611,323
18.28911269350602,281,588,314
18.302242976183873,273,631,313
18.315373258861726,266,592,307
18.328503541539582,280,620,295
18.34163382421744,325,590,283
18.354764106895292,284,597,316
18.367894389573145,277,626,282
18.381024672251,239,576,318
18.394154954928858,302,614,279
18.40728523760671,282,590,277
18.420415520284564,273,584,290
18.43354580296242,250,579,294
18.446676085640277,273,583,287
18.45980636831813,258,586,256
18.472936650995983,258,580,304
18.48606693367384,241,577,337
18.499197216351696,266,604,291
18.51232749902955,249,635,291
18.525457781707402,227,598,268
18.53858806438526,246,669,295
18.551718347063115,245,655,282
18.56484862974097,246,642,288
18.577978912418825,245,655,261
18.591109195096678,264,638,305
18.604239477774534,300,596,281
18.61736976045239,249,561,331
18.630500043130244,227,607,263
18.643630325808097,241,606,284
18.656760608485953,268,598,286
18.66989089116381,290,604,289
18.683021173841663,231,592,274
18.696151456519516,260,641,256
18.709281739197372,232,635,310
18.72241202187523,245,629,266
18.735542304553082,242,634,269
18.748672587230935,230,630,280
18.76180286990879,272,689,278
18.774933152586648,274,675,277
18.7880634352645,231,656,288
18.801193717942354,226,632,248
18.81432400062021,218,593,273
18.827454283298067,227,608,288
18.84058456597592,243,651,284
18.853714848653773,237,613,276
18.86684513133163,247,642,229
18.879975414009486,242,617,290
18.89310569668734,222,668,272
18.906235979365192,217,658,280
18.91936626204305,222,656,300
18.932496544720905,236,628,234
18.94562682739876,206,617,230
18.95875711007661,210,651,257
18.971887392754468,220,666,238
18.985017675432324,263,639,258
18.998147958110177,261,634,270
19.01127824078803,215,628,264
19.024408523465887,230,632,242
19.037538806143743,236,667,277
19.050669088821596,230,604,274
19.06379937149945,222,654,267
19.076929654177306,230,659,264
19.090059936855162,210,649,259
19.103190219533015,229,616,267
19.11632050221087,273,658,321
19.129450784888725,235,693,294
19.14258106756658,226,622,286
19.155711350244434,199,615,236
19.168841632922287,240,682,248
19.181971915600144,213,677,316
19.195102198278,219,657,272
19.208232480955854,243,695,285
19.221362763633707,234,672,292
19.234493046311563,219,696,266
19.24762332898942,224,648,275
19.260753611667273,221,663,289
19.273883894345126,206,689,270
19.287014177022982,205,681,251
19.30014445970084,217,670,295
19.31327474237869,236,644,288
19.326405025056548,205,708,275
19.3395353077344,230,670,269
19.352665590412258,238,634,319
19.365795873090114,214,690,295
19.378926155767967,213,665,333
19.39205643844582,228,672,347
19.405186721123677,239,667,307
19.418317003801533,226,690,303
19.431447286479386,201,681,330
19.44457756915724,249,696,311
19.457707851835096,239,713,338
19.470838134512952,259,672,363
19.483968417190805,241,709,383
19.49709869986866,243,749,349
19.510228982546515,234,704,331
19.52335926522437,263,713,345
19.536489547902224,245,689,340
19.549619830580077,268,723,342
19.562750113257934,281,740,325
19.57588039593579,286,725,335
19.589010678613644,262,729,332
19.602140961291497,294,727,331
19.615271243969353,291,767,310
19.62840152664721,277,751,296
19.641531809325063,294,778,309
19.654662092002916,310,760,330
19.667792374680772,316,778,280
19.68092265735863,319,847,329
19.69405294003648,348,772,331
19.707183222714335,332,784,294
19.72031350539219,349,783,299
19.733443788070048,383,836,289
19.7465740707479,388,761,317
19.759704353425754,455,827,278
19.77283463610361,421,874,274
19.785964918781467,414,829,292
19.79909520145932,381,857,304
19.812225484137173,366,773,288
19.82535576681503,340,794,292
19.838486049492886,303,817,281
19.85161633217074,298,740,314
19.864746614848592,279,732,293
19.87787689752645,293,755,311
19.891007180204305,265,746,291
19.904137462882158,259,733,286
19.91726774556001,265,714,275
19.930398028237867,247,811,300
19.943528310915724,244,715,268
19.956658593593577,265,777,280
19.96978887627143,268,770,268
19.982919158949286,265,720,303
19.996049441627143,279,744,301
20.009179724304996,258,742,274
20.022310006982853,246,756,294
20.035440289660706,294,773,292
20.048570572338562,259,815,310
20.061700855016415,271,699,283
20.07483113769427,261,802,290
20.087961420372125,243,761,263
20.10109170304998,281,808,258
20.114221985727834,266,789,281
20.12735226840569,306,783,319
20.140482551083544,306,771,259
20.1536128337614,345,789,271
20.166743116439253,324,783,276
20.17987339911711,355,830,276
20.193003681794963,409,868,265
20.20613396447282,384,819,284
20.219264247150672,462,887,262
20.23239452982853,507,925,302
20.245524812506382,575,1008,285
20.25865509518424,653,1089,236
20.27178537786209,700,1110,260
20.284915660539948,621,1076,288
20.2980459432178,560,1029,275
20.311176225895657,532,956,281
20.32430650857351,492,928,271
20.337436791251367,427,942,269
20.35056707392922,367,840,272
20.363697356607076,319,853,279
20.37682763928493,329,830,244
20.389957921962786,278,863,248
20.40308820464064,283,750,291
20.416218487318496,322,771,261
20.42934876999635,291,788,271
20.442479052674205,237,801,257
20.45560933535206,267,738,266
20.468739618029915,272,830,267
20.48186990070777,301,811,249
20.495000183385624,281,795,275
20.50813046606348,278,772,258
20.521260748741334,261,796,286
20.53439103141919,314,769,300
20.547521314097043,272,822,295
20.5606515967749,301,813,302
20.573781879452753,303,813,284
20.58691216213061,322,787,267
20.600042444808462,319,759,298
20.61317272748632,344,795,286
20.626303010164172,381,807,292
20.63943329284203,390,794,287
20.65256357551988,418,850,330
20.665693858197738,358,835,249
20.67882414087559,409,818,288
20.691954423553447,379,798,315
20.7050847062313,368,816,307
20.718214988909157,351,839,316
20.73134527158701,408,825,325
20.744475554264866,387,854,323
20.75760583694272,421,892,279
20.770736119620576,488,963,288
20.78386640229843,467,886,324
20.796996684976286,455,923,301
20.81012696765414,379,932,260
20.823257250331995,437,948,312
20.836387533009848,398,917,277
20.849517815687705,400,872,297
20.862648098365558,385,903,286
20.875778381043414,429,950,267
20.888908663721267,410,939,284
20.902038946399124,395,964,275
20.915169229076977,385,901,266
20.928299511754833,390,936,244
20.941429794432686,388,878,282
20.954560077110543,335,881,271
20.967690359788396,334,880,270
20.980820642466252,332,895,259
20.993950925144105,270,867,278
21.00708120782196,322,851,242
21.020211490499815,320,865,256
21.03334177317767,345,895,265
21.046472055855524,277,899,270
21.05960233853338,294,875,258
21.072732621211234,326,905,285
21.08586290388909,334,893,280
21.098993186566943,368,877,227
21.1121234692448,395,949,236
21.125253751922653,452,959,277
21.13838403460051,477,983,269
21.151514317278362,536,1078,234
21.16464459995622,567,1041,250
21.177774882634072,500,994,223
21.19090516531193,456,1030,220
21.204035447989785,442,950,242
21.217165730667638,419,940,290
21.230296013345495,420,948,249
21.243426296023348,315,914,240
21.256556578701204,329,895,281
21.269686861379057,341,882,272
21.282817144056914,320,869,256
21.295947426734767,322,883,285
21.309077709412623,280,861,233
21.322207992090476,298,886,260
21.335338274768333,308,813,249
21.348468557446186,324,876,263
21.361598840124042,323,938,270
21.374729122801895,311,921,256
21.38785940547975,356,875,267
21.400989688157605,371,829,236
21.41411997083546,350,934,243
21.427250253513314,377,906,242
21.44038053619117,368,911,270
21.453510818869024,349,897,237
21.46664110154688,345,904,260
21.479771384224733,299,843,273
21.49290166690259,317,855,236
21.506031949580443,262,824,242
21.5191622322583,261,904,250
21.532292514936152,239,800,241
21.54542279761401,235,843,246
21.558553080291862,231,852,265
21.57168336296972,223,847,227
21.58481364564757,237,840,242
21.597943928325428,216,812,240
21.61107421100328,242,797,244
21.624204493681138,213,809,241
21.63733477635899,210,803,282
21.650465059036847,217,842,231
21.6635953417147,201,792,257
21.676725624392557,212,780,222
21.68985590707041,239,806,240
21.702986189748266,209,865,211
21.71611647242612,206,821,229
21.729246755103976,217,832,249
21.74237703778183,185,807,256
21.755507320459685,188,753,243
21.768637603137538,191,788,259
21.781767885815395,193,841,231
21.794898168493248,199,856,229
21.808028451171104,212,828,247
21.821158733848957,196,849,225
21.834289016526814,206,801,235
21.847419299204667,201,808,232
21.860549581882523,204,828,247
21.873679864560376,225,818,267
21.886810147238233,199,777,233
21.899940429916086,207,838,234
21.913070712593942,186,823,227
21.926200995271795,192,826,235
21.939331277949652,180,858,243
21.95246156062751,203,793,201
21.96559184330536,184,795,241
21.978722125983218,197,794,240
21.99185240866107,197,842,268
22.004982691338927,216,813,234
22.01811297401678,185,835,241
22.031243256694637,200,816,237
22.04437353937249,172,806,235
22.057503822050347,160,807,243
22.0706341047282,192,839,228
22.083764387406056,194,838,243
22.09689467008391,199,800,257
22.110024952761766,196,818,231
22.12315523543962,206,811,239
22.136285518117475,187,866,243
22.149415800795328,220,805,268
22.162546083473185,207,762,302
22.175676366151038,198,868,243
22.188806648828894,212,876,257
22.201936931506747,207,818,272
22.215067214184604,209,829,280
22.228197496862457,232,853,287
22.241327779540313,193,813,272
22.254458062218166,231,816,250
22.267588344896023,218,773,232
22.280718627573876,217,848,273
22.293848910251732,202,737,278
22.306979192929585,235,857,232
22.320109475607442,210,816,239
22.333239758285295,235,796,275
22.34637004096315,245,810,235
22.359500323641004,220,862,288
22.37263060631886,266,856,258
22.385760888996714,242,870,246
22.39889117167457,263,868,234
22.412021454352423,245,831,217
22.42515173703028,285,820,280
22.438282019708133,274,871,249
22.45141230238599,273,837,216
22.464542585063842,238,831,285
22.4776728677417,241,783,256
22.490803150419552,289,831,228
22.50393343309741,223,882,241
22.51706371577526,241,905,237
22.530193998453118,217,807,250
22.54332428113097,190,837,264
22.556454563808828,178,825,263
22.56958484648668,188,853,268
22.582715129164537,210,787,243
22.59584541184239,186,900,275
22.608975694520247,189,790,288
22.6221059771981,195,805,264
22.635236259875956,195,775,248
22.64836654255381,209,765,243
22.661496825231666,220,781,275
22.67462710790952,207,742,281
22.687757390587375,201,788,245
22.700887673265232,178,824,278
22.714017955943085,209,820,310
22.72714823862094,205,809,297
22.740278521298794,192,815,263
22.75340880397665,194,755,287
22.766539086654504,207,809,242
22.77966936933236,212,814,271
22.792799652010213,197,884,291
22.80592993468807,232,824,265
22.819060217365923,239,837,258
22.83219050004378,234,780,279
22.845320782721632,225,822,261
22.85845106539949,246,826,288
22.871581348077342,275,864,306
22.8847116307552,325,849,247
22.89784191343305,317,859,258
22.910972196110908,348,943,273
22.92410247878876,338,868,290
22.937232761466618,321,861,237
22.95036304414447,344,831,232
22.963493326822327,315,836,272
22.97662360950018,348,870,264
22.989753892178037,330,870,259
23.00288417485589,293,856,260
23.016014457533746,329,853,259
23.0291447402116,371,879,294
23.042275022889456,380,868,259
23.05540530556731,332,949,259
23.068535588245165,296,898,276
23.08166587092302,311,888,277
23.094796153600875,303,865,258
23.107926436278728,296,871,299
23.121056718956584,269,800,282
23.134187001634437,272,762,271
23.147317284312294,242,723,289
23.160447566990147,260,751,304
23.173577849668003,237,805,288
23.186708132345856,257,746,314
23.199838415023713,249,756,288
23.212968697701566,260,774,241
23.226098980379422,263,745,267
23.239229263057275,281,782,285
23.252359545735132,335,753,276
23.265489828412985,313,849,268
23.27862011109084,364,806,260
23.291750393768694,318,809,283
23.30488067644655,350,823,274
23.318010959124404,357,865,260
23.33114124180226,399,848,267
23.344271524480114,342,845,266
23.35740180715797,338,847,263
23.370532089835823,370,859,238
23.38366237251368,377,873,256
23.396792655191533,327,792,250
23.40992293786939,348,836,279
23.423053220547242,340,842,248
23.4361835032251,272,839,230
23.449313785902955,294,795,262
23.462444068580808,312,808,262
23.475574351258665,299,841,215
23.488704633936518,272,813,238
23.501834916614374,264,751,267
23.514965199292227,264,784,225
23.528095481970084,256,798,248
23.541225764647937,228,751,269
23.554356047325793,244,758,277
23.567486330003646,274,753,221
23.580616612681503,238,742,239
23.593746895359356,268,748,243
23.606877178037212,239,745,230
23.620007460715065,266,730,244
23.633137743392922,271,815,220
23.646268026070775,266,741,233
23.65939830874863,235,792,223
23.672528591426484,289,793,204
23.68565887410434,345,798,244
23.698789156782194,317,783,239
23.71191943946005,290,809,227
23.725049722137904,277,757,249
23.73818000481576,281,778,249
23.751310287493613,271,788,221
23.76444057017147,250,744,236
23.777570852849323,237,697,233
23.79070113552718,233,687,236
23.803831418205032,212,719,245
23.81696170088289,201,758,228
23.83009198356074,226,733,263
23.843222266238598,219,707,248
23.85635254891645,201,731,240
23.869482831594308,208,773,233
23.88261311427216,224,708,241
23.895743396950017,222,683,251
23.90887367962787,203,751,241
23.922003962305727,210,715,246
23.93513424498358,195,717,218
23.948264527661436,225,747,231
23.96139481033929,175,698,246
23.974525093017146,200,713,212
23.987655375695,216,687,236
24.000785658372855,175,671,234
24.01391594105071,197,679,257
24.027046223728565,195,695,247
24.040176506406418,213,682,199
24.053306789084274,212,681,238
24.066437071762127,221,712,234
24.079567354439984,211,677,241
24.092697637117837,220,716,240
24.105827919795694,196,670,234
24.118958202473546,203,663,210
24.132088485151403,222,738,270
24.145218767829256,213,683,236
24.158349050507113,217,696,242
24.17147933318497,216,704,242
24.184609615862822,208,661,231
24.19773989854068,210,707,244
24.21087018121853,226,754,280
24.224000463896388,226,696,201
24.23713074657424,250,717,248
24.250261029252098,211,674,221
24.26339131192995,225,691,229
24.276521594607807,218,728,263
24.28965187728566,215,712,271
24.302782159963517,244,715,228
24.31591244264137,233,700,257
24.329042725319226,215,713,223
24.34217300799708,224,749,235
24.355303290674936,225,653,256
24.36843357335279,210,687,241
24.381563856030645,225,711,236
24.3946941387085,276,699,247
24.407824421386355,257,694,273
24.420954704064208,242,682,246
24.434084986742064,280,667,261
24.447215269419917,242,746,256
24.460345552097774,242,699,261
24.473475834775627,272,700,268
24.486606117453483,259,714,261
24.499736400131336,267,663,268
24.512866682809193,287,766,276
24.525996965487046,298,712,278
24.539127248164903,280,730,295
24.552257530842756,300,698,295
24.565387813520612,328,719,306
24.578518096198465,303,735,301
24.59164837887632,319,727,296
24.604778661554175,357,759,282
24.61790894423203,386,794,307
24.631039226909884,436,816,250
24.64416950958774,478,852,293
24.657299792265594,512,906,261
24.67043007494345,688,930,247
24.683560357621303,765,1049,262
24.69669064029916,890,1162,263
24.709820922977013,1192,1269,261
24.72295120565487,1470,1467,237
24.736081488332722,1788,1704,259
24.74921177101058,2454,2081,227
24.762342053688432,3460,2749,276
24.77547233636629,4656,3761,256
24.78860261904414,6498,5019,257
24.801732901721998,7596,5695,246
24.81486318439985,6430,4863,208
24.827993467077707,4497,3558,226
24.84112374975556,4006,3073,239
24.854254032433417,4079,3250,234
24.86738431511127,3994,3239,220
24.880514597789126,3010,2462,242
24.89364488046698,1887,1610,260
24.906775163144836,1173,1245,248
24.919905445822693,845,1058,233
24.933035728500546,673,957,237
24.946166011178402,539,861,281
24.959296293856255,453,818,271
24.97242657653411,492,751,316
24.985556859211965,409,762,312
24.99868714188982,389,711,325
25.011817424567674,376,747,322
25.02494770724553,315,711,293
25.038077989923384,320,695,304
25.05120827260124,301,742,310
25.064338555279093,306,733,383
25.07746883795695,299,671,352
25.090599120634803,309,675,356
25.10372940331266,266,703,373
25.116859685990512,297,656,420
25.12998996866837,271,715,457
25.14312025134622,282,681,441
25.15625053402408,283,666,441
25.16938081670193,283,629,464
25.182511099379788,289,722,437
25.19564138205764,291,678,413
25.208771664735497,285,646,377
25.22190194741335,301,678,350
25.235032230091207,303,610,346
25.24816251276906,298,672,318
25.261292795446916,281,635,293
25.27442307812477,282,660,278
25.287553360802626,257,666,326
25.30068364348048,249,629,257
25.313813926158335,222,606,273
25.32694420883619,259,632,262
25.340074491514045,248,598,268
25.353204774191898,204,632,236
25.366335056869755,239,634,233
25.379465339547608,195,655,248
25.392595622225464,204,599,241
25.405725904903317,225,667,272
25.418856187581174,222,610,275
25.431986470259027,220,634,248
25.445116752936883,250,578,237
25.458247035614736,242,622,259
25.471377318292593,204,637,238
25.484507600970446,190,651,235
25.497637883648302,208,661,262
25.510768166326155,239,647,248
25.52389844900401,223,636,229
25.537028731681865,232,621,257
25.55015901435972,266,641,247
25.563289297037574,214,656,232
25.57641957971543,250,682,220
25.589549862393284,233,660,245
25.60268014507114,228,641,228
25.615810427748993,273,644,282
25.62894071042685,236,634,242
25.642070993104703,241,647,257
25.65520127578256,270,612,234
25.668331558460416,247,650,240
25.68146184113827,242,598,247
25.694592123816125,242,582,239
25.70772240649398,263,636,246
25.720852689171835,222,603,245
25.733982971849688,233,586,258
25.747113254527545,231,604,276
25.760243537205398,237,643,246
25.773373819883254,214,617,262
25.786504102561107,234,595,266
25.799634385238964,248,567,263
25.812764667916817,220,607,222
25.825894950594673,207,555,268
25.839025233272526,215,591,246
25.852155515950383,249,579,262
25.865285798628236,239,586,245
25.878416081306092,225,555,275
25.891546363983945,238,595,291
25.9046766466618,210,601,293
25.917806929339655,229,601,263
25.93093721201751,264,612,269
25.944067494695364,222,582,289
25.95719777737322,261,624,305
25.970328060051074,235,639,290
25.98345834272893,231,610,288
25.996588625406783,230,571,262
26.00971890808464,222,578,293
26.022849190762493,212,635,301
26.03597947344035,264,606,276
26.049109756118202,225,600,330
26.06224003879606,223,602,294
26.075370321473912,272,618,330
26.08850060415177,230,611,300
26.10163088682962,273,645,325
26.114761169507478,260,568,290
26.12789145218533,263,624,327
26.141021734863187,257,597,329
26.15415201754104,276,659,340
26.167282300218897,292,580,350
26.18041258289675,282,648,363
26.193542865574607,288,648,403
26.20667314825246,290,599,405
26.219803430930316,275,622,426
26.23293371360817,326,637,450
26.246063996286026,301,648,451
26.25919427896388,342,682,450
26.272324561641735,404,726,427
26.285454844319588,345,680,442
26.298585126997445,383,746,489
26.311715409675298,446,722,477
26.324845692353154,431,750,502
26.337975975031007,461,802,471
26.351106257708864,404,765,465
26.364236540386717,422,757,496
26.377366823064573,446,755,518
26.390497105742426,474,810,544
26.403627388420283,493,801,553
26.41675767109814,479,846,546
26.429887953775992,533,877,580
26.44301823645385,572,832,614
26.456148519131702,637,890,620
26.46927880180956,662,978,656
26.48240908448741,754,953,675
26.495539367165268,681,947,687
26.50866964984312,651,966,689
26.521799932520977,741,1098,714
26.53493021519883,845,1156,725
26.548060497876687,1111,1205,736
26.56119078055454,1058,1235,754
26.574321063232397,872,1077,767
26.58745134591025,749,1058,697
26.600581628588106,803,1080,661
26.61371191126596,930,1143,672
26.626842193943816,1005,1290,691
26.63997247662167,1001,1252,694
26.653102759299525,958,1294,634
26.666233041977378,979,1277,707
26.679363324655235,962,1306,658
26.692493607333088,1018,1333,598
26.705623890010944,1001,1330,636
26.718754172688797,1021,1364,602
26.731884455366654,1062,1300,578
26.745014738044507,973,1205,598
26.758145020722363,1010,1211,572
26.771275303400216,902,1175,593
26.784405586078073,850,1120,565
26.797535868755926,758,1059,528
26.810666151433782,750,1012,552
26.823796434111635,612,962,524
26.836926716789492,636,938,518
26.850056999467345,585,858,529
26.8631872821452,585,833,495
26.876317564823054,500,869,524
26.88944784750091,487,801,510
26.902578130178764,487,753,484
26.91570841285662,507,750,499
26.928838695534473,457,741,503
26.94196897821233,482,760,499
26.955099260890183,456,795,485
26.96822954356804,436,751,459
26.981359826245892,475,730,420
26.99449010892375,464,707,476
27.007620391601602,381,709,499
27.02075067427946,416,759,481
27.03388095695731,456,654,426
27.047011239635168,426,663,422
27.06014152231302,369,623,480
27.073271804990878,385,601,427
27.08640208766873,374,597,441
27.099532370346587,380,618,431
27.11266265302444,414,607,435
27.125792935702297,389,614,415
27.13892321838015,380,578,470
27.152053501058006,330,591,427
27.165183783735863,365,589,426
27.178314066413716,339,623,409
27.191444349091572,390,587,482
27.204574631769425,332,559,489
27.217704914447282,346,599,464
27.230835197125135,360,591,498
27.24396547980299,372,560,451
27.257095762480844,368,561,440
27.2702260451587,375,568,434
27.283356327836554,399,569,460
27.29648661051441,381,558,378
27.309616893192263,393,560,406
27.32274717587012,424,642,393
27.335877458547973,433,661,378
27.34900774122583,475,633,379
27.362138023903682,480,652,389
27.37526830658154,479,673,367
27.388398589259392,471,677,328
27.40152887193725,534,638,351
27.4146591546151,537,641,334
27.427789437292958,514,642,338
27.44091971997081,561,716,330
27.454050002648668,595,661,355
27.46718028532652,515,654,353
27.480310568004377,474,655,303
27.49344085068223,477,671,310
27.506571133360087,488,651,295
27.51970141603794,503,631,290
27.532831698715796,488,684,337
27.54596198139365,434,583,280
27.559092264071506,426,586,275
27.57222254674936,448,581,323
27.585352829427215,440,568,269
27.598483112105068,403,573,270
27.611613394782925,433,566,291
27.624743677460778,379,588,280
27.637873960138634,424,544,270
27.651004242816487,367,552,280
27.664134525494344,368,550,280
27.677264808172197,354,516,278
27.690395090850053,366,527,269
27.703525373527906,330,502,289
27.716655656205763,327,494,267
27.729785938883616,337,499,289
27.742916221561472,317,488,231
27.756046504239325,266,454,267
27.769176786917182,300,486,246
27.782307069595035,315,434,232
27.79543735227289,297,498,264
27.808567634950744,286,465,235
27.8216979176286,265,476,257
27.834828200306454,287,517,240
27.84795848298431,276,476,238
27.861088765662164,263,460,250
27.87421904834002,282,471,207
27.887349331017873,285,518,275
27.90047961369573,278,434,225
27.913609896373586,310,465,231
27.92674017905144,269,469,244
27.939870461729296,261,481,225
27.95300074440715,210,488,234
27.966131027085005,290,449,225
27.979261309762858,273,527,239
27.992391592440715,267,432,216
28.005521875118568,304,430,233
28.018652157796424,278,477,250
28.031782440474277,247,478,217
28.044912723152134,262,464,231
28.058043005829987,242,479,215
28.071173288507843,272,431,240
28.084303571185696,284,476,247
28.097433853863553,283,482,240
28.110564136541406,243,452,215
28.123694419219262,271,475,234
28.136824701897115,242,467,219
28.149954984574972,249,458,228
28.163085267252825,257,485,241
28.17621554993068,284,483,202
28.189345832608534,275,440,231
28.20247611528639,264,453,226
28.215606397964244,277,454,245
28.2287366806421,244,474,212
28.241866963319953,230,481,198
28.25499724599781,248,421,227
28.268127528675663,239,481,225
28.28125781135352,278,461,223
28.294388094031373,261,462,220
28.30751837670923,258,432,213
28.320648659387082,248,482,203
28.33377894206494,259,450,224
28.34690922474279,234,433,211
28.360039507420648,231,459,212
28.3731697900985,234,445,213
28.386300072776358,245,471,238
28.39943035545421,227,496,230
28.412560638132067,209,421,187
28.42569092080992,240,421,190
28.438821203487777,211,436,217
28.45195148616563,199,434,202
28.465081768843486,223,437,197
28.47821205152134,193,439,207
28.491342334199196,213,436,199
28.50447261687705,215,434,199
28.517602899554905,236,425,225
28.53073318223276,240,443,219
28.543863464910615,235,439,207
28.556993747588468,221,460,242
28.570124030266324,214,415,199
28.583254312944177,210,474,180
28.596384595622034,225,484,212
28.609514878299887,218,463,201
28.622645160977743,214,451,189
28.635775443655596,226,443,200
28.648905726333453,217,475,207
28.66203600901131,265,414,183
28.675166291689163,245,499,196
28.68829657436702,235,487,174
28.701426857044872,219,412,209
28.71455713972273,251,419,201
28.72768742240058,242,425,202
28.740817705078438,233,463,187
28.75394798775629,210,395,210
28.767078270434148,222,425,172
28.780208553112,198,462,200
28.793338835789857,228,431,191
28.80646911846771,229,411,190
28.819599401145567,208,440,196
28.83272968382342,205,421,216
28.845859966501276,226,480,203
28.85899024917913,195,436,210
28.872120531856986,205,416,177
28.88525081453484,238,412,226
28.898381097212695,206,418,216
28.91151137989055,240,416,174
28.924641662568405,228,424,195
28.937771945246258,231,390,195
28.950902227924114,264,408,204
28.964032510601967,236,433,204
28.977162793279824,280,401,209
28.990293075957677,285,438,207
29.003423358635533,306,437,223
29.016553641313386,313,425,193
29.029683923991243,278,429,192
29.042814206669096,308,398,179
29.055944489346953,287,405,181
29.069074772024805,302,403,178
29.082205054702662,288,443,164
29.095335337380515,247,444,206
29.10846562005837,224,383,191
29.121595902736225,270,409,212
29.13472618541408,209,447,182
29.147856468091934,240,395,184
29.16098675076979,213,454,192
29.174117033447644,204,444,197
29.1872473161255,208,434,184
29.200377598803353,205,439,187
29.21350788148121,205,417,208
29.226638164159063,196,413,205
29.23976844683692,202,389,212
29.252898729514772,182,401,183
29.26602901219263,201,422,167
29.27915929487048,185,411,176
29.29228957754834,183,413,207
29.30541986022619,195,443,169
29.318550142904048,228,424,209
29.3316804255819,210,425,191
29.344810708259757,219,414,210
29.35794099093761,194,411,202
29.371071273615467,205,430,197
29.38420155629332,219,448,205
29.397331838971176,201,431,174
29.410462121649033,189,438,189
29.423592404326886,212,467,183
29.436722687004742,186,444,194
29.449852969682595,197,467,212
29.462983252360452,161,479,210
29.476113535038305,192,503,178
29.48924381771616,179,511,196
29.502374100394015,189,506,206
29.51550438307187,183,489,202
29.528634665749724,200,508,205
29.54176494842758,184,525,225
29.554895231105434,218,499,209
29.56802551378329,198,481,173
29.581155796461143,177,515,184
29.594286079139,223,512,184
29.607416361816853,196,499,195
29.62054664449471,196,468,213
29.633676927172562,230,447,206
29.64680720985042,220,475,197
29.65993749252827,236,466,178
29.67306777520613,234,461,183
29.68619805788398,232,476,193
29.699328340561838,261,445,208
29.71245862323969,216,422,187
29.725588905917547,219,473,173
29.7387191885954,241,428,190
29.751849471273257,248,404,184
29.76497975395111,195,415,179
29.778110036628966,228,407,202
29.79124031930682,188,428,189
29.804370601984676,227,418,186
29.81750088466253,230,426,157
29.830631167340385,202,423,154
29.84376145001824,204,427,183
29.856891732696095,213,424,173
